endTime,artistName,trackName,msPlayed
2024-07-23 15:11,Sabrina Carpenter,Please Please Please,37798
2024-07-23 15:14,Shaboozey,A Bar Song (Tipsy),167842
2024-07-23 15:14,Chappell Roan,"Good Luck, Babe!",14017
2024-07-23 15:14,Unknown Artist,Unknown Track,6922
2024-07-23 15:18,Jungeli,Petit génie,213870
2024-07-23 15:20,Franglish,Position,125509
2024-07-23 15:22,KeBlack,Aucune attache,144063
2024-07-23 15:24,THEODORT,Wayeh,122732
2024-07-23 15:27,GIMS,SPIDER,185042
2024-07-23 15:27,Unknown Artist,Unknown Track,1541
2024-07-23 15:27,Unknown Artist,Unknown Track,7104
2024-07-23 16:43,David Guetta,Memories (feat. Kid Cudi),10673
2024-07-23 16:43,David Guetta,Memories (feat. Kid Cudi),1089
2024-07-23 16:43,Unknown Artist,Unknown Track,7104
2024-07-23 16:46,David Guetta,Memories (feat. Kid Cudi),191135
2024-07-23 16:50,Gustavo Cerati,Crimen,232024
2024-07-23 16:53,Soda Stereo,Trátame Suavemente - Remasterizado 2007,200816
2024-07-23 16:57,Patricio Rey y sus Redonditos de Ricota,Un Poco de Amor Francés,206209
2024-07-23 17:01,El Mató a un Policía Motorizado,El Tesoro,271408
2024-07-23 17:04,Los Abuelos De La Nada,Mil Horas - 1994 Remastered Version,167199
2024-07-23 17:06,zzoilo,Mon Amour - Remix,4140
2024-07-23 17:06,Shakira,Te Felicito,133398
2024-07-23 17:06,ROSALÍA,DESPECHÁ,2259
2024-07-23 17:06,Becky G,MAMIII,8993
2024-07-23 17:06,KAROL G,PROVENZA,1921
2024-07-23 17:10,Sick Luke,EXIT (feat. Lazza & Duki),207950
2024-07-23 17:13,Nicki Nicole,PERROS&GATA$,179611
2024-07-23 17:17,BRUNO MATEUS,Tuss - Remix Intro,219998
2024-07-23 17:20,Big One,Cuando Te Vi | CROSSOVER #5,218396
2024-07-23 17:22,Milo j,3 PECADOS DESPUES…,118538
2024-07-23 17:29,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,378152
2024-07-23 17:35,Pink Floyd,Comfortably Numb,382287
2024-07-23 17:39,The Beatles,Come Together - Remastered 2009,259949
2024-07-23 17:43,America,A Horse with No Name,252226
2024-07-23 17:48,The Alan Parsons Project,Eye In The Sky,276284
2024-07-23 17:52,Sam Smith,"Baby, You Make Me Crazy",207970
2024-07-23 17:55,MGMT,Electric Feel,229634
2024-07-23 17:59,The Black Keys,Lonely Boy,193650
2024-07-23 18:01,Jorja Smith,Little Things x Gypsy Woman - L BEATS MASHUP,130986
2024-07-23 18:03,Kenya Grace,Afterparty Lover,141144
2024-07-23 18:06,Carbonne,Imagine,165778
2024-07-23 18:08,Vacra,Confidences,128176
2024-07-23 18:11,KeBlack,Boucan (feat. Franglish),171196
2024-07-23 18:13,K2S,Dougie,141006
2024-07-23 18:16,Heuss L'enfoiré,Mélanine,181972
2024-07-23 18:17,Big One,En La Intimidad | CROSSOVER #1,2438
2024-07-23 18:17,Maria Becerra,CORAZÓN VACÍO,1632
2024-07-23 18:17,Tiago PZK,Me Enteré,53020
2024-07-23 18:18,Valentino Merlo,Hoy,1177
2024-07-23 18:18,TINI,Muñecas,1016
2024-07-23 18:18,BM,M.A - Remix,19791
2024-07-23 18:18,Q' Lokura,Tu Foto - En Vivo,1224
2024-07-23 18:18,Los Ángeles Azules,"Perdonarte, ¿Para Qué?",796
2024-07-23 18:18,La Joaqui,SAN TURRONA,1169
2024-07-23 18:37,FloyyMenor,APAGA EL CEL,19237
2024-07-23 18:41,Kool & The Gang,Summer Madness,257831
2024-07-23 18:42,Menahan Street Band,Queens Highway,67730
2024-07-23 18:45,berlioz,deep in it,154874
2024-07-23 18:48,Jitwam,Opendoors,162104
2024-07-23 18:51,Bee Gees,More Than A Woman,197207
2024-07-23 18:53,Kool & The Gang,Blowin With The Wind,151889
2024-07-23 18:56,Arc De Soleil,Got Caught in Amsterdam,170889
2024-07-23 19:00,Durand Jones & The Indications,Sea Gets Hotter,197234
2024-07-23 19:02,Jalen Ngonda,If You Don't Want My Love,146802
2024-07-23 19:05,Menahan Street Band,The Traitor,162282
2024-07-23 19:07,berlioz,jazz is for ordinary people,163985
2024-07-23 19:11,Kool & The Gang,Get Down On It - Single Version,211677
2024-07-23 19:14,Sister Nancy,Bam Bam,196529
2024-07-23 19:16,Bill Withers,Ain't No Sunshine,125086
2024-07-23 19:19,Thee Sacred Souls,Easier Said Than Done,174711
2024-07-23 19:22,Piero Umiliani,Mahè,162291
2024-07-23 19:26,Moby,Porcelain,241160
2024-07-23 19:29,Kool & The Gang,You Don't Have To Change,162655
2024-07-23 19:31,Dusty Springfield,Spooky,164174
2024-07-23 19:32,DJ Harrison,Erykah's Gun,61325
2024-07-23 19:34,Bill Withers,Grandma's Hands,121079
2024-07-23 19:37,TOTO,Georgy Porgy,142836
2024-07-23 19:39,TOTO,Georgy Porgy,106162
2024-07-23 19:40,DJ Harrison,Erykah's Gun,61334
2024-07-23 19:42,Dorothy Ashby,Come Live With Me,157186
2024-07-23 19:45,Henry Mancini,Lujon,158360
2024-07-23 20:38,David Guetta,Memories (feat. Kid Cudi),184879
2024-07-24 11:20,El Mató a un Policía Motorizado,El Tesoro,271400
2024-07-24 11:23,Babasonicos,Risa,187132
2024-07-24 11:26,Fito Paez,11 Y 6,178266
2024-07-24 11:27,El Zar,La Declaración,54948
2024-07-24 11:27,Silvestre y La Naranja,Hechizao,18858
2024-07-24 11:32,El Mató a un Policía Motorizado,Mas o Menos Bien,253520
2024-07-24 11:36,Usted Señalemelo,Agua Marfil,251854
2024-07-24 11:39,Babasonicos,Puesto,206106
2024-07-24 11:43,Mercedes Sosa,Zona de Promesas (with Gustavo Cerati),238840
2024-07-24 11:47,Gustavo Cerati,Deja Vu,204920
2024-07-24 17:45,Queen,Cool Cat - Remastered 2011,202457
2024-07-24 17:49,Jungeli,Petit génie,217259
2024-07-24 17:54,Kool & The Gang,Summer Madness,257866
2024-07-24 17:58,Red Hot Chili Peppers,Otherside,255373
2024-07-24 18:07,El Mató a un Policía Motorizado,El Tesoro,271400
2024-07-24 18:14,The Rolling Stones,Can't You Hear Me Knocking - 2009 Mix,436000
2024-07-24 18:17,DubVision,Electricity,154285
2024-07-24 20:27,El Mató a un Policía Motorizado,Medalla de Oro,16979
2024-07-25 02:25,Erik Satie,Gymnopédie No. 1,79744
2024-07-27 21:07,John Klemmer,Touch,291004
2024-07-27 21:07,Daft Punk,Steam Machine,30826
2024-07-27 21:07,Kool & The Gang,Summer Madness,7476
2024-07-27 21:07,Jungeli,Petit génie,2020
2024-07-27 21:12,Kool & The Gang,Summer Madness,257866
2024-07-27 21:13,Menahan Street Band,Queens Highway,67720
2024-07-27 21:15,berlioz,deep in it,154862
2024-07-27 21:16,Durand Jones & The Indications,Sea Gets Hotter,31374
2024-07-27 21:19,Jitwam,Opendoors,162102
2024-07-27 21:23,Kool & The Gang,Fresh,266560
2024-07-27 21:25,Bill Withers,Ain't No Sunshine,125093
2024-07-27 21:28,Dusty Springfield,Spooky,164173
2024-07-27 21:31,berlioz,jazz is for ordinary people,164000
2024-07-27 21:33,Menahan Street Band,The Traitor,4388
2024-07-27 21:33,Arc De Soleil,Got Caught in Amsterdam,162
2024-07-27 21:33,Kool & The Gang,Get Down On It - Single Version,696
2024-07-27 21:33,Kool & The Gang,Get Down On It - Single Version,185
2024-07-27 21:33,berlioz,jazz is for ordinary people,5130
2024-07-27 21:33,Piero Umiliani,Crepuscolo Sul Mare,136204
2024-07-27 21:33,Piero Umiliani,Crepuscolo Sul Mare,6478
2024-07-27 21:33,Piero Umiliani,Crepuscolo Sul Mare,185
2024-07-27 21:37,Kool & The Gang,Get Down On It - Single Version,211680
2024-07-27 21:40,Arc De Soleil,Got Caught in Amsterdam,170903
2024-07-27 21:42,Menahan Street Band,The Traitor,162266
2024-07-27 21:46,Thee Sacred Souls,Will I See You Again?,240653
2024-07-27 21:49,Henry Mancini,Lujon,158360
2024-07-27 21:52,Kool & The Gang,You Don't Have To Change,162640
2024-07-27 21:55,Moby,Porcelain,5440
2024-07-27 21:55,Sister Nancy,Bam Bam,196506
2024-07-27 21:58,berlioz,deep in it,154862
2024-07-27 22:00,berlioz,jazz is for ordinary people,164000
2024-07-27 22:03,berlioz,nyc in 1940,156611
2024-07-27 22:06,berlioz,joycelyn's dance,198500
2024-07-27 22:10,berlioz,ode to rahsaan,210447
2024-07-27 22:13,berlioz,something will happen,179864
2024-07-27 22:16,berlioz,miro,200000
2024-07-27 22:19,berlioz,open this wall,156688
2024-07-27 22:36,berlioz,wash my sins away,183982
2024-07-27 22:39,berlioz,la danse,177136
2024-07-27 22:42,berlioz,hot house,157000
2024-07-27 22:45,berlioz,joycelyn's dance,198500
2024-07-27 22:49,berlioz,peace,219000
2024-07-28 00:59,berlioz,r&r,207500
2024-07-28 01:03,berlioz,hot slow,215500
2024-07-28 01:06,berlioz,indigo dream,174209
2024-07-28 01:08,berlioz,nytmp,163487
2024-07-28 01:12,berlioz,ascension,192000
2024-07-28 01:13,Alberto Baldan Bembo,Blue Velvet,78576
2024-07-28 01:15,Caleb Arredondo,Echo Sax No.4,101034
2024-07-28 01:16,Lelio Luttazzi,Souvenir d'Italie,72413
2024-07-28 03:54,Elton John,Cold As Christmas (In The Middle Of The Year),1877
2024-07-28 03:55,Elton John,I'm Still Standing,58071
2024-07-28 03:56,Elton John,Too Low For Zero,10134
2024-07-28 04:01,Phil Collins,In The Air Tonight - 2015 Remastered,305910
2024-07-28 04:04,Philip Bailey,Easy Lover,188501
2024-07-28 04:06,Phil Collins,Another Day in Paradise - 2016 Remaster,134851
2024-07-28 04:06,Phil Collins,One More Night - 2016 Remaster,10112
2024-07-28 04:09,Phil Collins,You Can't Hurry Love - 2016 Remaster,169252
2024-07-28 04:11,Tame Impala,Feels Like We Only Go Backwards,90243
2024-07-28 04:12,Air,La femme d'argent,100669
2024-07-28 04:15,Rogê,Existe Uma Voz,151668
2024-07-28 04:16,toe,孤独の発明,31249
2024-07-28 04:18,Elton John,Amoreena,139325
2024-07-28 04:19,Pharoah Sanders,Astral Traveling,55963
2024-07-28 04:20,Uncle Tupelo,Sandusky,29195
2024-07-28 04:20,The Rolling Stones,Undercover (Of The Night) - Remastered 2009,63217
2024-07-28 04:21,Chon,Suda,29430
2024-07-28 04:23,Talk Talk,New Grass,115272
2024-07-28 04:23,Kanye West,All Of The Lights,28134
2024-07-28 04:24,Kanye West,POWER,68183
2024-07-28 04:25,Queen,Under Pressure,4992
2024-07-28 04:25,David Bowie,Lazarus,49846
2024-07-28 04:27,David Bowie,Starman - 2012 Remaster,93015
2024-07-28 04:29,David Bowie,Heroes - 2017 Remaster,144025
2024-07-28 04:31,David Bowie,Rebel Rebel - 2016 Remaster,91442
2024-07-28 04:33,David Bowie,Space Oddity - 2015 Remaster,151081
2024-07-28 04:39,Pink Floyd,Wish You Were Here,334752
2024-07-28 04:39,Pink Floyd,Comfortably Numb,9993
2024-07-29 16:37,Thee Sacred Souls,Easier Said Than Done,119028
2024-07-29 17:38,berlioz,jazz is for ordinary people,4063
2024-07-29 17:40,berlioz,jazz is for ordinary people,164000
2024-07-29 17:42,Lelio Luttazzi,Souvenir d'Italie,72413
2024-07-29 17:43,Underground Canopy,Feelm Intermission,64411
2024-07-29 17:44,Yusef Lateef,Michelle,104506
2024-07-29 17:46,Caleb Arredondo,Echo Sax No.4,101034
2024-07-29 17:49,berlioz,deep in it,154862
2024-07-29 17:50,Menahan Street Band,Queens Highway,67720
2024-07-29 17:51,Alberto Baldan Bembo,Linda,63501
2024-07-29 17:53,Hermanos Gutiérrez,Cerca De Ti,108617
2024-07-29 17:54,¿Téo?,Magic Hour,75200
2024-07-29 17:57,berlioz,r&r,207500
2024-07-29 17:59,Luigi Malatesta,Gungala Serenata,90198
2024-07-29 18:00,Adi Oasis,Le Départ,59836
2024-07-29 18:01,Alberto Baldan Bembo,Blue Velvet,78576
2024-07-29 18:04,dublon,Belle,145128
2024-07-29 18:21,berlioz,indigo dream,6914
2024-07-29 20:04,Tiësto,Lay Low,153442
2024-07-29 20:07,DubVision,Electricity,154285
2024-07-29 20:09,Kronan,Gatluak - Bakermat Remix,139383
2024-07-29 20:12,Kenya Grace,Strangers,172964
2024-07-29 20:14,Lavern,Hold Me,140000
2024-07-29 20:15,Tiësto,Baila Conmigo,5543
2024-07-29 20:18,Disclosure,You & Me - Rivo Remix,208524
2024-07-29 20:20,Jorja Smith,Little Things x Gypsy Woman - L BEATS MASHUP,131000
2024-07-29 20:24,HUGEL,I Adore You (feat. Daecolm),214000
2024-07-29 20:27,Anyma,The Sign (with CamelPhat),213495
2024-07-29 20:32,Tiësto,Secrets,250946
2024-07-29 20:34,Bob Sinclar,World Hold On (Children Of The Sky) - FISHER Rework,178304
2024-07-29 20:38,Dezko,Ascend,200156
2024-07-29 20:41,David Guetta,Memories (feat. Kid Cudi),4399
2024-07-29 20:41,Alok,Deep Down (feat. Never Dull),165752
2024-07-29 20:43,Tiësto,Hot Honey,167880
2024-07-29 20:46,Restricted,Big Jet Plane,150000
2024-07-30 23:26,Soda Stereo,Trátame Suavemente - Remasterizado 2007,200800
2024-07-30 23:30,El Mató a un Policía Motorizado,El Tesoro,271400
2024-07-30 23:34,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,229160
2024-07-30 23:37,Los Abuelos De La Nada,Mil Horas - 1994 Remastered Version,167213
2024-07-30 23:37,AVAION,Pieces,19439
2024-07-30 23:37,Soda Stereo,Te Para 3 - MTV Unplugged,18833
2024-07-30 23:40,Fito Paez,11 Y 6,178267
2024-07-30 23:44,Soda Stereo,De Música Ligera - Remasterizado 2007,212747
2024-07-30 23:47,Patricio Rey y sus Redonditos de Ricota,Un Poco de Amor Francés,206200
2024-07-30 23:52,Soda Stereo,Persiana Americana - Remasterizado 2007,292267
2024-07-30 23:56,Gustavo Cerati,Crimen,232027
2024-07-31 00:01,Soda Stereo,Un Misil En Mi Placard - MTV Unplugged,274587
2024-07-31 00:05,Los Cafres,Tus Ojos,254865
2024-07-31 00:10,Soda Stereo,Entre Canibales - MTV Unplugged,294147
2024-07-31 00:12,Charly García,Demoliendo Hoteles,135973
2024-07-31 00:21,Soda Stereo,En la Ciudad de la Furia - MTV Unplugged,522000
2024-07-31 00:24,Charly García,Promesas Sobre El Bidet,164360
2024-07-31 00:28,Soda Stereo,Nada Personal - Remasterizado 2007,292573
2024-07-31 00:30,Charly García,Nos Siguen Pegando Abajo,119199
2024-07-31 00:36,Soda Stereo,Prófugos - Remasterizado 2007,317613
2024-07-31 00:40,Los Auténticos Decadentes,Loco (Tu Forma De Ser),255545
2024-07-31 00:41,Los Auténticos Decadentes,El Murguero - MTV Unplugged,80401
2024-07-31 00:43,Los Auténticos Decadentes,Somos - MTV Unplugged,105407
2024-07-31 00:44,Los Auténticos Decadentes,"La Bebida, El Juego y las Mujeres - MTV Unplugged",57801
2024-07-31 00:44,Los Auténticos Decadentes,Corazón - MTV Unplugged,1368
2024-07-31 00:44,Los Auténticos Decadentes,Pendeviejo - MTV Unplugged,58236
2024-07-31 00:45,Los Auténticos Decadentes,Corazón - MTV Unplugged,2781
2024-07-31 00:45,Los Auténticos Decadentes,Pendeviejo - MTV Unplugged,39109
2024-07-31 00:46,Los Auténticos Decadentes,Pendeviejo - MTV Unplugged,49711
2024-07-31 00:47,Los Auténticos Decadentes,Corazón - MTV Unplugged,61238
2024-07-31 00:47,Los Auténticos Decadentes,El Pájaro Vió el Cielo y Se Voló (Ft. Ulises Bueno) - MTV Unplugged,40711
2024-07-31 00:48,Los Auténticos Decadentes,No Te Detengas - MTV Unplugged,44763
2024-07-31 00:49,Los Auténticos Decadentes,Besándote - MTV Unplugged,16160
2024-07-31 00:49,Los Auténticos Decadentes,El Gran Señor - MTV Unplugged,42878
2024-07-31 00:50,Los Auténticos Decadentes,Cómo Me Voy a Olvidar (Ft. Chaqueño Palavecino) - MTV Unplugged,43257
2024-07-31 00:51,Los Auténticos Decadentes,Vení Raquel - MTV Unplugged,44703
2024-07-31 01:03,Los Auténticos Decadentes,Sigue Tu Camino (Ft. Gepe) - MTV Unplugged,47302
2024-07-31 01:04,Los Auténticos Decadentes,Silbando - MTV Unplugged,72853
2024-07-31 01:04,Los Auténticos Decadentes,Amor (Ft. Mon Laferte) - MTV Unplugged,3157
2024-07-31 01:06,Los Auténticos Decadentes,Un Osito de Peluche de Taiwán - MTV Unplugged,115285
2024-07-31 01:07,Los Auténticos Decadentes,Como la Abeja y la Flor - MTV Unplugged,46314
2024-07-31 01:07,Los Auténticos Decadentes,Los Piratas - MTV Unplugged,26474
2024-07-31 01:08,Los Auténticos Decadentes,La Guitarra - MTV Unplugged,2346
2024-07-31 01:08,Los Auténticos Decadentes,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged,22421
